Shopify Shop Name,Shopify Order Name,Product Name,Color,Size,Status Name,Status Updatedat Date,Shipping Tracking
dillypod,#KZ74069,Gildan Cotton T-Shirt,black,xlg,received,2021-11-19,
dillypod,#KZ73866,Gildan Sweatshirt - Crew,black,xxl,tracked-ups,2021-11-18,
dillypod,#KZ73958,Hanes Ultimate Cotton Fleece Crew,white,lrg,marshal-qc,2021-11-18,
dillypod,#KZ74754,Gildan Cotton T-Shirt,black,xlg,shipped,2021-11-19,9400136895232601053986
dillypod,#KZ74428,Gildan Cotton T-Shirt,black,xxl,single-qc,2021-11-18,92612999963309000240554360
dillypod,#KZ73581,Gildan Long Sleeve T-Shirt,natural,sml,shipped,2021-11-19,92748999963309000240551815
dillypod,#KZ73937,Gildan Long Sleeve T-Shirt,black,lrg,shipped,2021-11-19,92612999963309000240558313
dillypod,#KZ74021,Gildan Cotton T-Shirt,black,med,single-qc,2021-11-17,
dillypod,#KZ74113,Gildan Sweatshirt - Crew,red,lrg,shipped,2021-11-19,92612999963309000240552618
dillypod,#KZ75073,Gildan 50/50 Hoodie,graphite heather,xxl,created-truckline,2021-11-19,
dillypod,#KZ74670,Gildan Cotton T-Shirt,irish green,xlg,single-qc,2021-11-19,
dillypod,#KZ74681,Gildan Cotton T-Shirt,sports grey,lrg,single-qc,2021-11-19,
dillypod,#KZ74622,Gildan Cotton T-Shirt,royal blue,xxl,shipped,2021-11-19,9400136895232601127489
dillypod,#KZ74597,Gildan Cotton T-Shirt,azalea,xxl,shipped,2021-11-19,9400136895232600875756
dillypod,#KZ74946,Gildan Sweatshirt - Crew,white,xxxl,tracked-truckline,2021-11-19,
dillypod,#KZ53442,Gildan Cotton T-Shirt,sports grey,xxl,shipped,2021-09-08,9400136895232341872694
dillypod,#KZ72898,Gildan Cotton T-Shirt,sports grey,med,single-qc,2021-11-16,
dillypod,#KZ74336,Gildan Cotton T-Shirt,light blue,xxxl,shipped,2021-11-19,92612999963309000240541186
dillypod,#KZ74400,Gildan Cotton T-Shirt,ash,lrg,tracked-truckline,2021-11-16,
dillypod,#KZ73463,Fruit of the Loom Cotton T,black heather,xxl,sort-gaylords,2021-11-18,
dillypod,#KZ74445,Gildan Cotton T-Shirt,sky,xxl,sort-gaylords,2021-11-18,
dillypod,#KZ74799,Gildan Sweatshirt - Crew,white,lrg,single-qc,2021-11-18,
dillypod,#KZ74676,Gildan Cotton T-Shirt,royal blue,xxl,shipped,2021-11-19,9400136895232601127281
dillypod,#KZ75021,Gildan Cotton T-Shirt,white,xxxl,shipped,2021-11-19,92748999963309000240552959
dillypod,#KZ74447,Gildan Cotton T-Shirt,sky,xlg,carted,2021-11-18,
dillypod,#KZ74554,Gildan Cotton T-Shirt,white,xlg,shipped,2021-11-19,92748999963309000240533156
dillypod,#KZ74478,Gildan Cotton T-Shirt,dark heather,xlg,single-qc,2021-11-18,
dillypod,#KZ73455,Gildan Cotton T-Shirt,black,xlg,marshal-bins,2021-11-17,
dillypod,#KZ74617,Gildan Cotton T-Shirt,irish green,med,shipped,2021-11-19,92748999963309000240541175
dillypod,#KZ74457,Gildan Long Sleeve T-Shirt,white,xlg,carted,2021-11-18,
dillypod,#KZ73227,Gildan Cotton T-Shirt,sports grey,xxxxl,single-qc,2021-11-17,
dillypod,#KZ73463,Gildan Sweatshirt - Crew,ash,med,marshal-qc,2021-11-19,
dillypod,#KZ73070,Gildan Cotton T-Shirt,sky,xlg,shipped,2021-11-19,92612999963309000240525063
dillypod,#KZ73070,Gildan Cotton T-Shirt,sports grey,xlg,shipped,2021-11-19,92612999963309000240525063
dillypod,#KZ73937,Fruit of the Loom Ladies HD V Neck T,cyber pink,lrg,shipped,2021-11-19,92612999963309000240558313
dillypod,#KZ74496,Gildan Cotton T-Shirt,sports grey,xlg,single-qc,2021-11-18,
dillypod,#KZ73585,Gildan Long Sleeve T-Shirt,white,med,shipped,2021-11-19,92612999963309000240541247
dillypod,#KZ75034,Gildan Long Sleeve T-Shirt,white,med,tracked-truckline,2021-11-19,
dillypod,#KZ73436,Gildan Long Sleeve T-Shirt,dark heather,med,carted,2021-11-18,
dillypod,#KZ74342,Gildan Cotton T-Shirt,irish green,xlg,single-qc,2021-11-18,
dillypod,#KZ73868,Jerzees 50/50 Hoodie,j navy,xlg,tracked-ups,2021-11-19,
dillypod,#KZ74641,Gildan Long Sleeve T-Shirt,gold,xlg,single-qc,2021-11-19,9400136895232601338908
dillypod,#KZ74979,Gildan Sweatshirt - Crew,sports grey,xxl,tracked-truckline,2021-11-18,
dillypod,#KZ74381,Gildan Sweatshirt - Crew,sports grey,sml,tracked-ups,2021-11-18,
dillypod,#KZ74569,Gildan Cotton T-Shirt,royal blue,med,single-qc,2021-11-19,
dillypod,#KZ72739,Canvas Youth T-Shirt,vintage black,med,carted,2021-11-19,
dillypod,#KZ74921,Gildan Cotton T-Shirt,azalea,sml,tracked-truckline,2021-11-19,
dillypod,#KZ73520,Gildan Cotton T-Shirt,sports grey,xlg,sort-gaylords,2021-11-19,
dillypod,#KZ74328,Gildan Softstyle T-Shirt,dark heather,xxl,tracked-ups,2021-11-18,
dillypod,#KZ73227,Gildan 50/50 Hoodie,graphite heather,xxxxl,marshal-qc,2021-11-19,
dillypod,#KZ74944,Gildan Cotton T-Shirt,sports grey,xlg,single-qc,2021-11-19,
dillypod,#KZ73826,Gildan Cotton T-Shirt,sports grey,lrg,single-qc,2021-11-16,
dillypod,#KZ74704,Gildan Cotton T-Shirt,white,lrg,single-qc,2021-11-18,
dillypod,#KZ73751,Gildan Cotton T-Shirt,cardinal red,lrg,tracked-ups,2021-11-18,
dillypod,#KZ74953,Gildan Cotton T-Shirt,berry,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ74600,Gildan Cotton T-Shirt,sky,xlg,sort-gaylords,2021-11-19,
dillypod,#KZ74953,Gildan Cotton T-Shirt,berry,sml,tracked-truckline,2021-11-19,
dillypod,#KZ74487,Gildan Sweatshirt - Crew,gold,lrg,shipped,2021-11-19,92612999963309000240541056
dillypod,#KZ73972,Canvas Long-Sleeve T,natural,lrg,carted,2021-11-19,
dillypod,#KZ74500,Gildan Cotton T-Shirt,black,xxxl,single-qc,2021-11-19,
dillypod,#KZ74658,Gildan Cotton T-Shirt,black,xxl,single-qc,2021-11-19,
dillypod,#KZ74960,Gildan Sweatshirt - Crew,sports grey,xxxl,tracked-truckline,2021-11-19,
dillypod,#KZ74683,Gildan Cotton T-Shirt,sports grey,xlg,shipped,2021-11-19,9400136895232600813703
dillypod,#KZ74631,Gildan Cotton T-Shirt,black,xxl,shipped,2021-11-19,9400136895232601399794
dillypod,#KZ73916,Gildan Cotton T-Shirt,sports grey,xlg,single-qc,2021-11-17,
dillypod,#KZ74895,Gildan Long Sleeve T-Shirt,sports grey,xlg,tracked-truckline,2021-11-19,
dillypod,#KZ74710,Gildan Cotton T-Shirt,cardinal red,xlg,tracked-ups,2021-11-18,
dillypod,#KZ74507,Gildan 50/50 Hoodie,ht sp drk maroon,xxxl,blank-item,2021-11-17,
dillypod,#KZ73455,Gildan Cotton T-Shirt,black,med,single-qc,2021-11-15,
dillypod,#KZ74546,Gildan Cotton T-Shirt,black,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ74336,Gildan Cotton T-Shirt,light pink,xxxl,shipped,2021-11-19,92612999963309000240541186
dillypod,#KZ73713,Hanes Ultimate Cotton Fleece Crew,navy,xlg,shipped,2021-11-19,92612999963309000240549380
dillypod,#KZ74765,Gildan Long Sleeve T-Shirt,sports grey,lrg,shipped,2021-11-19,9405536895232601465621
dillypod,#KZ74797,Hanes Ultimate Cotton Fleece Crew,ash,xlg,blank-item,2021-11-17,
dillypod,#KZ74848,Gildan Cotton T-Shirt,sports grey,xlg,shipped,2021-11-19,9405536895232600848708
dillypod,#KZ74581,Fruit of the Loom Cotton T,burnt orange,lrg,blank-item,2021-11-19,
dillypod,#KZ74887,Gildan Cotton T-Shirt,black,lrg,shipped,2021-11-19,9400136895232601601132
dillypod,#KZ72888,Gildan Sweatshirt - Crew,black,sml,shipped,2021-11-19,92612999963309000240551741
dillypod,#KZ74632,Gildan Sweatshirt - Crew,navy,xxxl,shipped,2021-11-19,92612999963309000240536441
dillypod,#KZ72739,Gildan Cotton T-Shirt,black,lrg,single-qc,2021-11-12,
dillypod,#KZ75079,Gildan Cotton T-Shirt,cardinal red,xxl,blank-item,2021-11-19,
dillypod,#KZ73896,Gildan Ladies Missy T-Shirt,navy,xxl,received,2021-11-19,
dillypod,#KZ75061,Gildan Cotton T-Shirt,black,lrg,single-qc,2021-11-19,
dillypod,#KZ74479,Gildan Cotton T-Shirt,black,xlg,shipped,2021-11-19,92612999963309000240498190
dillypod,#KZ73963,Fruit of the Loom Ladies HD V Neck T,true red,xlg,shipped,2021-11-19,92612999963309000240501036
dillypod,#KZ74360,Hanes Ultimate Cotton Fleece Crew,navy,lrg,shipped,2021-11-19,92612999963309000240549427
dillypod,#KZ74620,Gildan Cotton T-Shirt,sports grey,lrg,single-qc,2021-11-19,
dillypod,#KZ72898,Fruit of the Loom Cotton T,black heather,xxl,pretreated,2021-11-19,
dillypod,#KZ73856,Gildan Cotton T-Shirt,black,xlg,carted,2021-11-19,
dillypod,#KZ74777,Gildan Cotton T-Shirt,irish green,xxxl,shipped,2021-11-19,92748999963309000240565126
dillypod,#KZ74556,Gildan Sweatshirt - Crew,light pink,med,tracked-ups,2021-11-19,
dillypod,#KZ74931,Gildan Long Sleeve T-Shirt,carolina blue,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ74630,Gildan Cotton T-Shirt,navy,xxl,shipped,2021-11-19,9400136895232601127403
dillypod,#KZ74932,Hanes Ultimate Cotton Fleece Crew,navy,xlg,tracked-ups,2021-11-19,
dillypod,#KZ74939,Gildan Sweatshirt - Crew,purple,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ74021,Gildan Cotton T-Shirt,black,lrg,sort-gaylords,2021-11-18,
dillypod,#KZ73380,Gildan Cotton T-Shirt,dark heather,xxl,sort-gaylords,2021-11-18,
dillypod,#KZ74435,Gildan Cotton T-Shirt,sports grey,xxl,single-qc,2021-11-18,
dillypod,#KZ73687,Gildan Cotton T-Shirt,sky,med,tracked-truckline,2021-11-16,
dillypod,#KZ72174,Gildan Softstyle T-Shirt,graphite heather,xxl,sort-gaylords,2021-11-17,
dillypod,#KZ74957,Samsung Galaxy S10 Plus Case,gloss,one,ripped,2021-11-19,
dillypod,#KZ74636,Jerzees 50/50 Hoodie,black,xxxl,shipped,2021-11-19,92612999963309000240527371
dillypod,#KZ75074,Gildan Cotton T-Shirt,heather navy,xlg,ordered-truckline,2021-11-19,
dillypod,#KZ74744,Jerzees 50/50 Hoodie,j navy,xxl,shipped,2021-11-19,92612999963309000240549458
dillypod,#KZ74619,Gildan Cotton T-Shirt,black,xxl,shipped,2021-11-19,92612999963309000240535352
dillypod,#KZ74512,Gildan Cotton T-Shirt,sports grey,xlg,shipped,2021-11-19,9400136895232600775407
dillypod,#KZ74644,Jerzees 50/50 Hoodie,black,xxxl,shipped,2021-11-19,92612999963309000240579189
dillypod,#KZ74595,Gildan Sweatshirt - Crew,irish green,lrg,ordered-ups,2021-11-18,
dillypod,#KZ73963,Gildan Cotton T-Shirt,white,xlg,shipped,2021-11-19,92612999963309000240501036
dillypod,#KZ72898,Gildan Cotton T-Shirt,heather navy,lrg,sort-gaylords,2021-11-16,
dillypod,#KZ74948,Gildan Sweatshirt - Crew,black,lrg,shipped,2021-11-19,92612999963309000240573569
dillypod,#KZ74276,Hanes Ultimate Cotton Fleece Crew,oxford gray,xlg,ordered-ups,2021-11-19,
dillypod,#KZ74928,Gildan Cotton T-Shirt,black,lrg,shipped,2021-11-19,9400136895232601527746
dillypod,#KZ74635,Gildan Cotton T-Shirt,heather navy,lrg,shipped,2021-11-19,9405536895232600791462
dillypod,#KZ74857,Gildan Cotton T-Shirt,black,xxl,single-qc,2021-11-19,
dillypod,#KZ74750,Gildan Sweatshirt - Crew,light pink,med,tracked-ups,2021-11-19,
dillypod,#KZ73586,Gildan Cotton T-Shirt,sky,lrg,tracked-truckline,2021-11-16,
dillypod,#KZ74914,Gildan Sweatshirt - Crew,black,xxl,ordered-ups,2021-11-18,
dillypod,#KZ74747,Gildan Sweatshirt - Crew,light blue,lrg,blank-item,2021-11-19,
dillypod,#KZ74962,Gildan Long Sleeve T-Shirt,black,xxl,tracked-truckline,2021-11-19,
dillypod,#KZ74563,Gildan Cotton T-Shirt,graphite heather,xxl,sort-gaylords,2021-11-19,
dillypod,#KZ74854,Gildan Cotton T-Shirt,black,xxl,shipped,2021-11-19,
dillypod,#KZ75055,Gildan Sweatshirt - Crew,black,med,ordered-truckline,2021-11-19,
dillypod,#KZ73937,Fruit of the Loom Ladies HD V Neck T,classic pink,lrg,shipped,2021-11-19,92612999963309000240558313
dillypod,#KZ73949,Gildan Sweatshirt - Crew,ash,med,waiting-to-ship,2021-11-19,92612999963309000240589881
dillypod,#KZ73455,Jerzees 50/50 Hoodie,oxford,med,marshal-bins,2021-11-18,
dillypod,#KZ74852,Gildan Cotton T-Shirt,black,xxl,single-qc,2021-11-19,
dillypod,#KZ74667,Gildan Cotton T-Shirt,black,xxxl,shipped,2021-11-19,92748999963309000240563870
dillypod,#KZ75050,Gildan Ladies Missy T-Shirt,white,med,single-qc,2021-11-19,
dillypod,#KZ74682,Gildan Cotton T-Shirt,cardinal red,lrg,tracked-ups,2021-11-18,
dillypod,#KZ74730,Gildan Cotton T-Shirt,ash,lrg,tracked-truckline,2021-11-18,
dillypod,#KZ74956,Gildan Cotton T-Shirt,light pink,lrg,single-qc,2021-11-18,
dillypod,#KZ74229,Gildan Cotton T-Shirt,royal blue,xlg,shipped,2021-11-19,GM275323486240520896
dillypod,#KZ75069,Fruit of the Loom Ladies HD V Neck T,black,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ74850,Gildan Cotton T-Shirt,black,xxl,shipped,2021-11-19,9400136895232601809033
dillypod,#KZ73870,Gildan Cotton T-Shirt,heather navy,xlg,carted,2021-11-19,
dillypod,#KZ74732,Gildan Cotton T-Shirt,irish green,xxxxxl,marshal-qc,2021-11-19,
dillypod,#KZ74400,Fruit of the Loom Ladies HD V Neck T,classic pink,lrg,sort-gaylords,2021-11-18,
dillypod,#KZ73958,Gildan Sweatshirt - Crew,irish green,xxl,received,2021-11-19,
dillypod,#KZ74737,Jerzees 50/50 Hoodie,black,xlg,marshal-qc,2021-11-19,
dillypod,#KZ74359,Gildan Cotton T-Shirt,ash,lrg,tracked-truckline,2021-11-16,
dillypod,#KZ73839,Gildan Cotton T-Shirt,black,lrg,single-qc,2021-11-18,
dillypod,#KZ74759,Gildan Long Sleeve T-Shirt,white,lrg,shipped,2021-11-19,9400136895232601962707
dillypod,#KZ73660,Gildan Long Sleeve T-Shirt,light pink,xxl,shipped,2021-11-19,9400136895232601600975
dillypod,#KZ74561,Gildan Cotton T-Shirt,black,lrg,shipped,2021-11-19,92748999963309000240535624
dillypod,#KZ73456,Gildan Cotton T-Shirt,sky,med,tracked-truckline,2021-11-16,
dillypod,#KZ73608,Gildan Cotton T-Shirt,sports grey,sml,shipped,2021-11-19,92748999963309000240525052
dillypod,#KZ73892,Gildan Cotton T-Shirt,black,xlg,carted,2021-11-19,
dillypod,#KZ74709,Gildan Cotton T-Shirt,ash,xlg,shipped,2021-11-19,92748999963309000240538922
dillypod,#KZ74500,Gildan Cotton T-Shirt,sports grey,xxxl,single-qc,2021-11-18,
dillypod,#KZ73673,Hanes Ultimate Cotton Fleece Crew,white,xlg,ordered-ups,2021-11-18,
dillypod,#KZ74397,Gildan Cotton T-Shirt,black,xlg,shipped,2021-11-19,92612999963309000240534447
dillypod,#KZ74804,Gildan Cotton T-Shirt,black,xxxl,shipped,2021-11-19,
dillypod,#KZ74762,Gildan Cotton T-Shirt,antique orange,xxl,shipped,2021-11-19,92748999963309000240536508
dillypod,#KZ74779,Gildan Cotton T-Shirt,sports grey,lrg,shipped,2021-11-19,9400136895232601884870
dillypod,#KZ74981,Gildan Cotton T-Shirt,turf green,xlg,tracked-truckline,2021-11-18,
dillypod,#KZ74664,Gildan Cotton T-Shirt,sports grey,xxxl,shipped,2021-11-19,92748999963309000240536515
dillypod,#KZ74494,Gildan Cotton T-Shirt,heather red,xxl,shipped,2021-11-19,GM275323486240517308
dillypod,#KZ74740,Gildan Cotton T-Shirt,black,xxl,printed,2021-11-19,
dillypod,#KZ74820,Gildan Cotton T-Shirt,white,lrg,shipped,2021-11-19,92748999963309000240523935
dillypod,#KZ74551,Gildan Cotton T-Shirt,sports grey,xxl,shipped,2021-11-19,92612999963309000240579943
dillypod,#KZ74920,Gildan Cotton T-Shirt,black,xlg,shipped,2021-11-19,9400136895232602838438
dillypod,#KZ74572,Gildan Long Sleeve T-Shirt,light pink,xxxl,shipped,2021-11-19,92748999963309000240551457
dillypod,#KZ74899,Gildan Cotton T-Shirt,black,xlg,single-qc,2021-11-19,
dillypod,#KZ74665,Jerzees 50/50 Hoodie,kelly green,xxxl,ordered-ups,2021-11-19,
dillypod,#KZ74402,Gildan Sweatshirt - Crew,graphite heather,lrg,ordered-ups,2021-11-19,
dillypod,#KZ74000,Gildan Cotton T-Shirt,sapphire,lrg,sort-gaylords,2021-11-18,
dillypod,#KZ73846,Gildan Sweatshirt - Crew,black,xxl,tracked-ups,2021-11-18,
dillypod,#KZ74798,Gildan Cotton T-Shirt,black,lrg,single-qc,2021-11-18,92748999963309000240557855
dillypod,#KZ73675,Gildan Long Sleeve T-Shirt,light pink,med,sort-gaylords,2021-11-17,
dillypod,#KZ75071,Gildan Cotton T-Shirt,black,lrg,shipped,2021-11-19,9400136895232601809163
dillypod,#KZ74812,Jerzees Sweatshirt - Crew,true red,xlg,single-qc,2021-11-19,92612999963309000240569777
dillypod,#KZ71252,Hanes Ultimate Cotton Fleece Crew,light steel,lrg,marshal-qc,2021-11-09,
dillypod,#KZ74892,Gildan Cotton T-Shirt,black,xlg,shipped,2021-11-19,9405536895232602598595
dillypod,#KZ73864,Gildan Cotton T-Shirt,black,lrg,received,2021-11-19,
dillypod,#KZ74500,Gildan Long Sleeve T-Shirt,light blue,xxxl,marshal-qc,2021-11-19,
dillypod,#KZ74602,Gildan Cotton T-Shirt,sports grey,lrg,shipped,2021-11-19,9400136895232601809224
dillypod,#KZ74584,Gildan Long Sleeve T-Shirt,sports grey,lrg,sort-gaylords,2021-11-19,
dillypod,#KZ74030,Fruit of the Loom HD V-Neck T-Shirt,athletic heather,xlg,sort-gaylords,2021-11-19,
dillypod,#KZ74825,Gildan Long Sleeve T-Shirt,red,xlg,shipped,2021-11-19,9400136895232600886493
dillypod,#KZ73923,Canvas Unisex T-Shirt,kelly,xxxl,carted,2021-11-18,
dillypod,#KZ74776,Gildan Cotton T-Shirt,sapphire,lrg,sort-gaylords,2021-11-19,
dillypod,#KZ74994,Gildan Sweatshirt - Crew,irish green,xlg,carted,2021-11-19,
dillypod,#KZ74787,Gildan Long Sleeve T-Shirt,black,xxl,shipped,2021-11-19,9400136895232601808906
dillypod,#KZ73938,Jerzees Sweatshirt - Crew,black,lrg,carted,2021-11-18,
dillypod,#KZ74704,Gildan Cotton T-Shirt,black,xlg,single-qc,2021-11-18,
dillypod,#KZ74740,Gildan Cotton T-Shirt,sports grey,lrg,single-qc,2021-11-19,
dillypod,#KZ74575,Jerzees Sweatshirt - Crew,black,xlg,ordered-ups,2021-11-18,
dillypod,#KZ73844,Jerzees Sweatshirt - Crew,black,xlg,marshal-qc,2021-11-18,
dillypod,#KZ74642,Gildan Cotton T-Shirt,heather navy,xxl,shipped,2021-11-19,9400136895232601527609
dillypod,#KZ73849,Gildan Cotton T-Shirt,black,xlg,carted,2021-11-19,
dillypod,#KZ74661,Gildan Cotton T-Shirt,red,xxxxl,shipped,2021-11-19,92748999963309000240553826
dillypod,#KZ73571,Gildan Cotton T-Shirt,sky,xxxl,tracked-truckline,2021-11-16,
dillypod,#KZ73021,Gildan Long Sleeve T-Shirt,carolina blue,xlg,ordered-truckline,2021-11-19,
dillypod,#KZ73236,Samsung Galaxy S9 Case,gloss,one,pulled,2021-11-14,
dillypod,#KZ74915,Gildan Long Sleeve T-Shirt,irish green,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ73487,Fruit of the Loom Cotton T,black heather,xxl,sort-gaylords,2021-11-19,
dillypod,#KZ73551,Gildan Sweatshirt - Crew,white,lrg,single-qc,2021-11-18,
dillypod,#KZ73490,Gildan Cotton T-Shirt,sky,xxxl,tracked-truckline,2021-11-16,
dillypod,#KZ74444,Gildan Sweatshirt - Crew,ash,xxl,marshal-qc,2021-11-18,
dillypod,#KZ74575,Gildan Long Sleeve T-Shirt,sports grey,lrg,sort-gaylords,2021-11-19,
dillypod,#KZ75054,Gildan Ladies Missy T-Shirt,white,lrg,single-qc,2021-11-19,
dillypod,#KZ74646,Jerzees 50/50 Hoodie,ash,xxl,shipped,2021-11-19,92612999963309000240531538
dillypod,#KZ74551,Gildan Long Sleeve T-Shirt,carolina blue,xxl,shipped,2021-11-19,92612999963309000240579943
dillypod,#KZ74249,Gildan Long Sleeve T-Shirt,ash,xxl,carted,2021-11-18,
dillypod,#KZ73490,Gildan Long Sleeve T-Shirt,irish green,xxxl,sort-gaylords,2021-11-18,
dillypod,#KZ73681,Gildan Long Sleeve T-Shirt,black,xxl,shipped,2021-11-19,92612999963309000240541414
dillypod,#KZ73436,Gildan Long Sleeve T-Shirt,sports grey,med,sort-gaylords,2021-11-16,
dillypod,#KZ73854,Jerzees Sweatshirt - Crew,black,lrg,carted,2021-11-18,
dillypod,#KZ73447,Hanes Ultimate Cotton Fleece Crew,oxford gray,xlg,ordered-ups,2021-11-19,
dillypod,#KZ74692,Gildan Cotton T-Shirt,irish green,med,shipped,2021-11-19,
dillypod,#KZ73455,Jerzees 50/50 Hoodie,athletic heather,xlg,blank-item,2021-11-18,
dillypod,#KZ74499,Gildan Long Sleeve T-Shirt,sports grey,xxl,shipped,2021-11-19,9400136895232600826017
dillypod,#KZ74700,Gildan Cotton T-Shirt,black,xlg,single-qc,2021-11-18,
dillypod,#KZ74563,Gildan Cotton T-Shirt,graphite heather,xxl,waiting-to-ship,2021-11-19,
dillypod,#KZ74095,Gildan Long Sleeve T-Shirt,sports grey,xxxxl,received,2021-11-19,
dillypod,#KZ74039,Gildan Cotton T-Shirt,black,xlg,received,2021-11-19,
dillypod,#KZ74101,Gildan Long Sleeve T-Shirt,sports grey,xlg,received,2021-11-19,
dillypod,#KZ75031,Gildan Long Sleeve T-Shirt,white,sml,tracked-truckline,2021-11-19,
dillypod,#KZ74470,Gildan Long Sleeve T-Shirt,sports grey,xlg,shipped,2021-11-19,92612999963309000240555886
dillypod,#KZ72579,Gildan Cotton T-Shirt,black,xlg,single-qc,2021-11-12,
dillypod,#KZ75037,Gildan Long Sleeve T-Shirt,white,xxl,tracked-truckline,2021-11-19,
dillypod,#KZ74607,Gildan Long Sleeve T-Shirt,white,sml,shipped,2021-11-19,
dillypod,#KZ74743,Gildan Long Sleeve T-Shirt,navy,xxl,shipped,2021-11-19,9400136895232601021275
dillypod,#KZ71315,Samsung Galaxy S10 Case,gloss,one,ripped,2021-11-18,
dillypod,#KZ74755,Gildan Long Sleeve T-Shirt,sports grey,xxxl,shipped,2021-11-19,92748999963309000240546019
dillypod,#KZ74459,Gildan Long Sleeve T-Shirt,irish green,lrg,shipped,2021-11-19,9400136895232600665746
dillypod,#KZ74718,Gildan Cotton T-Shirt,turf green,med,shipped,2021-11-19,9400136895232600875824
dillypod,#KZ74618,Gildan Long Sleeve T-Shirt,irish green,xlg,shipped,2021-11-19,9400136895232601021138
dillypod,#KZ73839,Gildan Cotton T-Shirt,black,xxl,single-qc,2021-11-17,
dillypod,#KZ73455,Gildan Ultra Cotton T-Shirt,dark heather,lrg,single-qc,2021-11-17,
dillypod,#KZ74993,Gildan Long Sleeve T-Shirt,white,lrg,tracked-truckline,2021-11-19,
dillypod,#KZ74513,Gildan Cotton T-Shirt,sports grey,xlg,shipped,2021-11-19,9400136895232600770006
dillypod,#KZ74704,Gildan Long Sleeve T-Shirt,black,lrg,single-qc,2021-11-19,
dillypod,#KZ74902,Gildan Long Sleeve T-Shirt,white,xlg,tracked-truckline,2021-11-19,
dillypod,#KZ75077,Gildan Cotton T-Shirt,carolina blue,lrg,shipped,2021-11-19,9400136895232604537834
dillypod,#KZ73455,Gildan Cotton T-Shirt,navy,xlg,single-qc,2021-11-17,
dillypod,#KZ73165,Hanes Ultimate Cotton Fleece Crew,white,lrg,marshal-qc,2021-11-17,
dillypod,#KZ73883,Gildan Sweatshirt - Crew,black,xxl,tracked-ups,2021-11-18,
dillypod,#KZ74766,Gildan Long Sleeve T-Shirt,white,sml,shipped,2021-11-19,9400136895232602673176
dillypod,#KZ73865,Gildan Cotton T-Shirt,black,xlg,carted,2021-11-19,
dillypod,#KZ73916,Gildan Long Sleeve T-Shirt,ash,xlg,single-qc,2021-11-17,
dillypod,#KZ74837,Gildan Cotton T-Shirt,sports grey,xlg,shipped,2021-11-19,9400136895232600848644
dillypod,#KZ74645,Gildan 50/50 Hoodie,dark heather,xxxl,marshal-qc,2021-11-19,
dillypod,#KZ74834,Gildan Long Sleeve T-Shirt,white,xxxxl,marshal-qc,2021-11-19,
dillypod,#KZ73487,Gildan Cotton T-Shirt,dark heather,xlg,single-qc,2021-11-16,
dillypod,#KZ74547,Gildan Cotton T-Shirt,dark heather,xlg,printed,2021-11-19,
dillypod,#KZ74834,Gildan Long Sleeve T-Shirt,white,xlg,sort-gaylords,2021-11-19,
dillypod,#KZ74497,Gildan Cotton T-Shirt,black,xlg,single-qc,2021-11-18,92748999963309000240502428
dillypod,#KZ75082,Gildan Long Sleeve T-Shirt,navy,xxl,ordered-truckline,2021-11-19,
dillypod,#KZ74249,Gildan Long Sleeve T-Shirt,irish green,lrg,sort-gaylords,2021-11-19,
dillypod,#KZ74258,Gildan Long Sleeve T-Shirt,white,xxl,marshal-qc,2021-11-18,
dillypod,#KZ73887,Gildan Sweatshirt - Crew,black,xxl,tracked-ups,2021-11-18,
dillypod,#KZ74616,Gildan Long Sleeve T-Shirt,white,med,shipped,2021-11-19,9400136895232602753380
